814,1
815,0
816,1
817,1
818,1
819,1
820,1
821,1
822,1
823,0
824,1
825,1
826,1
827,1
828,1
829,1
830,1
831,0
832,1
833,1
834,1
835,0
836,0
837,1
838,1
839,1
840,0
841,0
842,1
843,1
844,1
845,0
846,1
847,0
848,1
849,1
850,0
851,0
852,1
853,0
854,0
855,0
856,1
857,0
858,1
859,0
860,1
861,1
862,0
863,0
864,1
865,1
866,1
867,0
868,1
869,1
870,1
871,0
872,1
873,0
874,1
875,0
876,1
877,1
878,0
879,1
880,0
881,0
882,0
883,1
884,1
885,0
886,1
887,1
888,0
889,0
890,0
891,0
892,1
893,0
894,1
895,1
896,0
897,1
898,1
899,0
900,1
901,0
902,0
903,0
904,0
905,1
906,0
907,1
908,1
909,1
910,1
911,1
912,1
913,0
914,1
915,1
916,1
917,1
918,1
919,0
920,0
921,1
922,1
923,1
924,0
925,1
926,1
927,0
928,1
929,1
930,0
931,1
932,0
933,0
934,1
935,0
936,1
937,0
938,0
939,1
940,0
941,1
942,0
943,1
944,1
945,1
946,1
947,1
948,1
949,1
950,0
951,0
952,1
953,1
954,0
955,1
956,1
957,0
958,0
959,1
960,1
961,0
962,0
963,1
964,0
965,1
966,0
967,1
968,0
969,0
970,1
971,0
972,0
973,0
974,1
975,1
976,0
977,0
978,1
979,0
980,0
981,1
982,0
983,1
984,0
985,0
986,1
987,0
988,1
989,1
990,1
991,0
992,0
993,1
994,1
995,1
996,1
997,0
998,0
999,1
1000,1
1001,0
1002,0
1003,1
1004,0
1005,0
1006,1
1007,1
1008,0
1009,1
1010,1
1011,1
1012,0
1013,0
1014,0
1015,1
1016,1
1017,0
1018,0
1019,0
1020,1
1021,1
1022,1
1023,0
1024,0
1025,1
1026,0
1027,0
1028,1
1029,1
1030,1
1031,1
1032,0
1033,1
1034,1
1035,0
1036,1
1037,0
1038,1
1039,1
1040,0
1041,1
1042,0
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,0
1050,1
1051,0
1052,1
1053,0
1054,1
1055,1
1056,1
1057,0
1058,1
1059,1
1060,1
1061,0
1062,0
1063,1
1064,0
1065,0
1066,0
1067,0
1068,0
1069,1
1070,1
1071,1
1072,1
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,1
1080,1
1081,1
1082,1
1083,1
1084,0
1085,0
1086,1
1087,1
1088,1
1089,1
1090,0
1091,1
1092,1
1093,0
1094,0
1095,0
1096,0
1097,1
1098,1
1099,1
1100,1
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,1
1108,1
1109,0
1110,1
1111,1
1112,0
1113,0
1114,1
1115,0
1116,1
1117,1
1118,0
1119,0
1120,1
1121,1
1122,0
1123,1
1124,0
1125,0
1126,1
1127,0
1128,0
1129,0
1130,1
1131,1
1132,1
1133,0
1134,1
1135,1
1136,1
1137,0
1138,0
1139,1
1140,1
1141,1
1142,0
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,1
1151,1
1152,0
1153,0
1154,1
1155,1
1156,1
1157,1
1158,1
1159,0
1160,0
1161,1
1162,1
1163,1
1164,0
1165,0
1166,1
1167,0
1168,1
1169,1
1170,0
1171,0
1172,1
1173,0
1174,1
1175,0
1176,1
1177,1
1178,1
1179,0
1180,1
1181,1
1182,1
1183,0
1184,0
1185,1
1186,0
1187,1
1188,1
1189,0
1190,0
1191,0
1192,0
1193,1
1194,1
1195,1
1196,1
1197,1
1198,0
1199,1
1200,0
1201,1
1202,1
1203,0
1204,1
1205,1
1206,0
1207,1
1208,0
1209,0
1210,1
1211,0
1212,0
1213,0
1214,0
1215,1
1216,1
1217,1
1218,0
1219,0
1220,0
1221,0
1222,1
1223,0
1224,0
1225,0
1226,1
1227,1
1228,0
1229,0
1230,0
1231,0
1232,1
1233,1
1234,1
1235,0
1236,0
1237,1
1238,1
1239,1
1240,1
1241,0
1242,1
1243,0
1244,0
1245,1
1246,1
1247,0
1248,1
1249,0
1250,1
1251,0
1252,1
1253,1
1254,1
1255,1
1256,1
1257,1
1258,1
1259,0
1260,1
1261,1
1262,0
1263,1
1264,1
1265,1
1266,1
1267,0
1268,1
1269,1
1270,0
1271,0
1272,1
1273,0
1274,1
1275,0
1276,1
1277,1
1278,1
1279,0
1280,0
1281,0
1282,0
1283,1
1284,1
1285,0
1286,1
1287,1
1288,0
1289,0
1290,0
1291,0
1292,0
1293,1
1294,1
1295,1
1296,0
1297,0
1298,0
1299,0
1300,1
1301,0
1302,1
1303,0
1304,1
1305,1
1306,1
1307,1
1308,1
1309,1
1310,1
1311,0
1312,1
1313,1
1314,1
1315,0
1316,1
1317,0
1318,1
1319,1
1320,1
1321,0
1322,1
1323,1
1324,1
1325,0
1326,1
1327,0
1328,0
1329,0
1330,1
1331,0
1332,1
1333,0
1334,0
1335,0
1336,0
1337,0
1338,1
1339,1
1340,1
1341,0
1342,1
1343,1
1344,1
1345,0
1346,1
1347,0
1348,1
1349,0
1350,1
1351,0
1352,0
1353,0
1354,1
1355,1
1356,0
1357,0
1358,1
1359,1
1360,1
1361,1
1362,0
1363,1
1364,1
1365,0
1366,0
1367,1
1368,1
1369,1
1370,1
1371,0
1372,1
1373,1
1374,1
1375,0
1376,1
1377,1
1378,1
1379,0
1380,0
1381,1
1382,0
1383,1
1384,1
1385,1
1386,0
1387,1
1388,1
1389,1
1390,0
1391,1
1392,1
1393,0
1394,1
1395,0
1396,1
1397,0
1398,0
1399,1
1400,1
1401,1
1402,0
1403,0
1404,1
1405,1
1406,1
1407,1
1408,0
1409,1
1410,0
1411,0
1412,1
1413,0
1414,1
1415,1
1416,0
1417,0
1418,0
1419,1
1420,0
1421,1
1422,1
1423,1
1424,0
1425,0
1426,0
1427,1
1428,0
1429,0
1430,0
1431,0
1432,1
1433,1
1434,1
1435,0
1436,0
1437,0
1438,1
1439,1
1440,0
1441,1
1442,0
1443,0
1444,0
1445,1
1446,0
1447,1
1448,1
1449,0
1450,1
1451,1
1452,1
1453,1
1454,0
1455,0
1456,0
1457,1
1458,1
1459,1
1460,0
1461,0
1462,1
1463,0
1464,0
1465,0
1466,1
1467,1
1468,0
1469,1
1470,1
1471,1
1472,1
1473,1
1474,0
1475,0
1476,1
1477,0
1478,1
1479,0
1480,1
1481,1
1482,1
1483,0
1484,0
1485,0
1486,1
1487,0
1488,0
1489,0
1490,1
1491,1
1492,0
1493,1
1494,0
1495,1
1496,0
1497,1
1498,1
1499,0
1500,0
1501,1
1502,1
1503,1
1504,1
1505,1
1506,0
1507,1
1508,0
1509,0
1510,1
1511,0
1512,0
1513,1
1514,1
1515,1
1516,1
1517,1
1518,1
1519,0
1520,1
1521,0
1522,0
1523,0
1524,0
1525,1
1526,1
1527,1
1528,1
1529,0
1530,0
1531,0
1532,0
1533,1
1534,1
1535,0
1536,1
1537,0
1538,1
1539,1
1540,0
1541,1
1542,1
1543,0
1544,1
1545,0
1546,0
1547,0
1548,0
1549,1
1550,0
1551,1
1552,1
1553,1
1554,1
1555,0
1556,1
1557,0
1558,0
1559,1
1560,0
1561,1
1562,1
1563,1
1564,0
1565,1
1566,0
1567,0
1568,0
1569,1
1570,1
1571,0
1572,0
1573,0
1574,0
1575,1
1576,1
1577,1
1578,0
1579,0
1580,1
1581,1
1582,1
1583,1
1584,0
1585,0
1586,1
1587,0
1588,0
1589,1
1590,1
1591,1
1592,1
1593,1
1594,1
1595,0
1596,0
1597,1
1598,1
1599,1
1600,0
1601,0
1602,1
1603,0
1604,0
1605,1
1606,0
1607,0
1608,1
1609,0
1610,0
1611,1
1612,1
1613,0
1614,0
1615,1
1616,1
1617,1
1618,1
1619,0
1620,1
1621,1
1622,0
1623,0
1624,1
1625,0
1626,0
1627,1
1628,1
1629,1
1630,1
1631,0
1632,0
1633,1
1634,0
1635,0
1636,0
1637,1
1638,0
1639,1
1640,0
1641,1
1642,1
1643,1
1644,0
1645,0
1646,1
1647,1
1648,0
1649,0
1650,1
1651,1
1652,0
1653,0
1654,1
1655,1
1656,1
1657,0
1658,0
1659,0
1660,0
1661,0
1662,1
1663,0
1664,0
1665,0
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,0
1673,1
1674,1
1675,1
1676,1
1677,1
1678,0
1679,0
1680,0
1681,1
1682,1
1683,1
1684,1
1685,1
1686,0
1687,0
1688,0
1689,1
1690,1
1691,1
1692,0
1693,0
1694,0
1695,0
1696,0
1697,1
1698,0
1699,1
1700,0
1701,0
1702,1
1703,1
1704,1
1705,0
1706,0
1707,1
1708,1
1709,1
1710,1
1711,0
1712,0
1713,1
1714,1
1715,0
1716,1
1717,0
1718,0
1719,0
1720,1
1721,1
1722,1
1723,1
1724,1
1725,0
1726,1
1727,1
1728,1
1729,1
1730,1
1731,0
1732,1
1733,1
1734,0
1735,1
1736,0
1737,1
1738,1
1739,1
1740,1
1741,1
1742,0
1743,0
1744,1
1745,0
1746,1
1747,1
1748,0
1749,0
1750,1
1751,0
1752,0
1753,0
1754,0
1755,1
1756,1
1757,1
1758,0
1759,0
1760,1
1761,1
1762,1
1763,1
1764,1
1765,1
1766,0
1767,1
1768,1
1769,1
1770,0
1771,1
1772,0
1773,0
1774,0
1775,0
1776,1
1777,0
1778,1
1779,0
1780,1
1781,1
1782,0
1783,0
1784,1
1785,1
1786,1
1787,1
1788,1
1789,1
1790,0
1791,0
1792,1
1793,1
1794,0
1795,0
1796,0
1797,0
1798,1
1799,0
1800,1
1801,1
1802,0
1803,0
1804,1
1805,0
1806,1
1807,1
1808,1
1809,0
1810,0
1811,0
1812,0
1813,1
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,1
1824,1
1825,1
1826,1
1827,0
1828,1
1829,0
1830,0
1831,1
1832,0
1833,1
1834,1
1835,0
1836,1
1837,0
1838,1
1839,0
1840,1
1841,1
1842,0
1843,1
1844,0
1845,1
1846,1
1847,1
1848,0
1849,1
1850,0
1851,1
1852,1
1853,1
1854,1
1855,1
1856,0
1857,0
1858,1
1859,1
1860,0
1861,1
1862,0
1863,1
1864,0
1865,1
1866,0
1867,0
1868,1
1869,0
1870,1
1871,1
1872,0
1873,1
1874,0
1875,1
1876,1
1877,0
1878,1
1879,0
1880,1
1881,1
1882,1
1883,1
1884,0
1885,1
1886,0
1887,0
1888,1
1889,1
1890,0
1891,1
1892,1
1893,0
1894,0
1895,1
1896,0
1897,0
1898,1
1899,1
1900,1
1901,0
1902,1
1903,0
1904,1
1905,1
1906,1
1907,1
1908,0
1909,0
1910,1
1911,1
1912,1
1913,1
1914,0
1915,1
1916,0
1917,0
1918,1
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,1
1927,0
1928,0
1929,1
1930,1
1931,0
1932,1
1933,1
1934,1
1935,0
1936,0
1937,1
1938,0
1939,1
1940,0
1941,0
1942,0
1943,0
1944,1
1945,1
1946,1
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,1
1955,0
1956,1
1957,0
1958,1
1959,0
1960,1
1961,0
1962,0
1963,1
1964,1
1965,1
1966,1
1967,0
1968,1
1969,1
1970,1
1971,1
1972,1
1973,1
1974,1
1975,1
1976,0
1977,1
1978,1
1979,1
1980,1
1981,0
1982,1
1983,1
1984,1
1985,0
1986,0
1987,1
1988,1
1989,1
1990,1
1991,1
1992,1
1993,1
1994,1
1995,0
1996,0
1997,1
1998,1
1999,1
2000,1
2001,0
2002,1
2003,1
2004,1
2005,1
2006,1
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,1
2017,0
2018,0
2019,0
2020,0
2021,1
2022,1
2023,1
2024,0
2025,1
2026,0
2027,1
2028,0
2029,0
2030,1
2031,0
2032,1
2033,0
2034,1
2035,0
2036,0
2037,0
2038,0
2039,0
2040,1
2041,0
2042,1
2043,0
2044,1
2045,0
2046,0
2047,0
2048,1
2049,0
2050,1
2051,1
2052,1
2053,1
2054,1
2055,0
2056,1
2057,1
2058,1
2059,1
2060,1
2061,0
2062,1
2063,1
2064,1
2065,1
2066,1
2067,0
2068,1
2069,1
2070,1
2071,1
2072,1
2073,1
2074,0
2075,0
2076,0
2077,0
2078,0
2079,1
2080,0
2081,0
2082,0
2083,0
2084,1
2085,0
2086,0
2087,1
2088,0
2089,0
2090,0
2091,1
2092,0
2093,1
2094,1
2095,0
2096,1
2097,1
2098,0
2099,1
2100,0
2101,1
2102,0
2103,1
2104,1
2105,0
2106,1
2107,1
2108,0
2109,0
2110,1
2111,1
2112,1
2113,0
2114,1
2115,1
2116,0
2117,0
2118,1
2119,1
2120,0
2121,1
2122,1
2123,0
2124,0
2125,0
2126,1
2127,1
2128,1
2129,0
2130,1
2131,0
2132,1
2133,0
2134,1
2135,1
2136,0
2137,0
2138,1
2139,1
2140,0
2141,0
2142,0
2143,0
2144,1
2145,1
2146,0
2147,1
2148,1
2149,1
2150,0
2151,0
2152,0
2153,1
2154,1
2155,1
2156,0
2157,1
2158,1
2159,0
2160,0
2161,0
2162,1
2163,0
2164,0
2165,1
2166,1
2167,1
2168,0
2169,1
2170,1
2171,0
2172,1
2173,1
2174,0
2175,1
2176,1
2177,1
2178,1
2179,1
2180,0
2181,1
2182,1
2183,0
2184,0
2185,1
2186,1
2187,1
2188,0
2189,1
2190,1
2191,0
2192,1
2193,1
2194,1
2195,0
2196,0
2197,1
2198,0
2199,1
2200,1
2201,1
2202,1
2203,0
2204,1
2205,1
2206,1
2207,1
2208,1
2209,0
2210,1
2211,1
2212,1
2213,1
2214,1
2215,0
2216,1
2217,0
2218,0
2219,1
2220,1
2221,1
2222,1
2223,1
2224,1
2225,0
2226,1
2227,1
2228,1
2229,0
2230,0
2231,1
2232,0
2233,1
2234,0
2235,1
2236,0
2237,1
2238,1
2239,1
2240,1
2241,0
2242,0
2243,0
2244,1
2245,0
2246,0
2247,0
2248,0
2249,1
2250,1
2251,1
2252,1
2253,1
2254,1
2255,1
2256,1
2257,0
2258,0
2259,1
2260,1
2261,1
2262,1
2263,0
2264,1
2265,0
2266,0
2267,0
2268,0
2269,0
2270,1
2271,1
2272,0
2273,1
2274,1
2275,1
2276,0
2277,1
2278,0
2279,0
2280,1
2281,1
2282,0
2283,0
2284,0
2285,1
2286,0
2287,0
2288,0
2289,1
2290,0
2291,0
2292,0
2293,0
2294,1
2295,1
2296,1
2297,1
2298,0
2299,0
2300,0
2301,0
2302,1
2303,0
2304,1
2305,0
2306,1
2307,0
2308,0
2309,1
2310,1
2311,1
2312,0
2313,1
2314,0
2315,1
2316,1
2317,1
2318,1
2319,1
2320,1
2321,0
2322,1
2323,0
2324,1
2325,1
2326,1
2327,0
2328,1
2329,1
2330,1
2331,1
2332,1
2333,0
2334,1
2335,1
2336,1
2337,1
2338,0
2339,0
2340,1
2341,0
2342,1
2343,0
2344,0
2345,1
2346,1
2347,0
2348,1
2349,0
2350,0
2351,0
2352,0
2353,1
2354,0
2355,1
2356,1
2357,0
2358,1
2359,0
2360,1
2361,0
2362,1
2363,1
2364,1
2365,0
2366,0
2367,1
2368,0
2369,1
2370,1
2371,0
2372,0
2373,1
2374,0
2375,0
2376,1
2377,1
2378,1
2379,1
2380,0
2381,1
2382,0
2383,0
2384,1
2385,0
2386,1
2387,0
2388,0
2389,0
2390,1
2391,1
2392,1
2393,0
2394,0
2395,1
2396,0
2397,1
2398,0
2399,0
2400,0
2401,0
2402,1
2403,0
2404,0
2405,1
2406,0
2407,1
2408,0
2409,1
2410,0
2411,1
2412,1
2413,0
2414,1
2415,1
2416,1
2417,1
2418,0
2419,0
2420,1
2421,0
2422,0
2423,0
2424,1
2425,0
2426,0
2427,1
2428,0
2429,1
2430,1
2431,1
2432,1
2433,1
2434,0
2435,0
2436,0
2437,1
2438,1
2439,1
2440,1
2441,0
2442,0
2443,0
2444,0
2445,0
2446,1
2447,1
2448,1
2449,0
2450,1
2451,0
2452,0
2453,1
2454,1
2455,0
2456,0
2457,1
2458,1
2459,1
2460,0
2461,0
2462,1
2463,1
2464,1
2465,1
2466,1
2467,0
2468,0
2469,1
2470,1
2471,1
2472,0
2473,1
2474,1
2475,1
2476,1
2477,0
2478,1
2479,0
2480,0
2481,1
2482,1
2483,1
2484,1
2485,0
2486,0
2487,1
2488,1
2489,1
2490,0
2491,0
2492,1
2493,1
2494,0
2495,1
2496,1
2497,1
2498,0
2499,1
2500,1
2501,0
2502,0
2503,1
2504,0
2505,1
2506,0
2507,1
2508,0
2509,1
2510,0
2511,0
2512,1
2513,1
2514,1
2515,1
2516,1
2517,1
2518,0
2519,0
2520,0
2521,1
2522,0
2523,1
2524,1
2525,1
2526,1
2527,1
2528,1
2529,0
2530,0
2531,0
2532,0
2533,0
2534,1
2535,1
2536,0
2537,1
2538,1
2539,0
2540,1
2541,0
2542,0
2543,1
2544,1
2545,0
2546,0
2547,0
2548,0
2549,1
2550,0
2551,0
2552,1
2553,0
2554,0
2555,1
2556,0
2557,0
2558,1
2559,0
2560,1
2561,1
2562,1
2563,1
2564,0
2565,1
2566,0
2567,0
2568,1
2569,0
2570,0
2571,0
2572,1
2573,0
2574,0
2575,0
2576,0
2577,1
2578,1
2579,0
2580,0
2581,0
2582,0
2583,1
2584,1
2585,1
2586,1
2587,1
2588,0
2589,0
2590,0
2591,1
2592,1
2593,1
2594,1
2595,0
2596,0
2597,1
2598,1
2599,0
2600,0
2601,0
2602,1
2603,1
2604,0
2605,1
2606,1
2607,0
2608,1
2609,0
2610,0
2611,1
2612,1
2613,1
2614,1
2615,1
2616,1
2617,0
2618,1
2619,1
2620,0
2621,0
2622,1
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,1
2633,1
2634,1
2635,1
2636,1
2637,0
2638,1
2639,0
2640,0
2641,1
2642,1
2643,1
2644,1
2645,1
2646,0
2647,1
2648,1
2649,1
2650,0
2651,0
2652,0
2653,1
2654,1
2655,0
2656,1
2657,0
2658,1
2659,1
2660,1
2661,1
2662,0
2663,0
2664,1
2665,1
2666,1
2667,0
2668,1
2669,1
2670,0
2671,0
2672,1
2673,1
2674,1
2675,0
2676,1
2677,1
2678,1
2679,1
2680,1
2681,0
2682,0
2683,1
2684,0
2685,1
2686,0
2687,0
2688,1
2689,1
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,1
2697,1
2698,1
2699,1
2700,0
2701,1
2702,1
2703,1
2704,1
2705,0
2706,1
2707,0
2708,1
2709,1
2710,0
2711,0
2712,0
2713,0
2714,1
2715,0
2716,1
2717,1
2718,1
2719,1
2720,0
2721,0
2722,1
2723,0
2724,1
2725,0
2726,1
2727,1
2728,1
2729,1
2730,0
2731,1
2732,0
2733,0
2734,0
2735,1
2736,1
2737,0
2738,1
2739,0
2740,1
2741,0
2742,1
2743,0
2744,1
2745,1
2746,0
2747,1
2748,1
2749,1
2750,0
2751,1
2752,1
2753,1
2754,0
2755,0
2756,1
2757,0
2758,1
2759,0
2760,1
2761,0
2762,0
2763,1
2764,0
2765,0
2766,0
2767,1
2768,1
2769,0
2770,0
2771,0
2772,0
2773,0
2774,0
2775,1
2776,0
2777,1
2778,0
2779,1
2780,1
2781,1
2782,1
2783,1
2784,0
2785,0
2786,1
2787,1
2788,0
2789,1
2790,1
2791,1
2792,1
2793,1
2794,1
2795,1
2796,1
2797,0
2798,1
2799,0
2800,1
2801,0
2802,1
2803,0
2804,1
2805,0
2806,1
2807,0
2808,1
2809,1
2810,1
2811,1
2812,1
2813,1
2814,0
2815,0
2816,0
2817,0
2818,1
2819,0
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2826,1
2827,0
2828,0
2829,1
2830,0
2831,1
2832,1
2833,1
2834,1
2835,0
2836,1
2837,0
2838,0
2839,0
2840,1
2841,0
2842,1
2843,1
2844,0
2845,1
2846,1
2847,1
2848,0
2849,0
2850,0
2851,1
2852,1
2853,1
2854,0
2855,0
2856,1
2857,0
2858,0
2859,0
2860,0
2861,1
2862,1
2863,0
2864,1
2865,0
2866,1
2867,0
2868,1
2869,1
2870,1
2871,0
2872,0
2873,1
2874,1
2875,0
2876,1
2877,0
2878,1
2879,0
2880,0
2881,1
2882,0
2883,0
2884,1
2885,0
2886,0
2887,1
2888,1
2889,0
2890,1
2891,1
2892,0
2893,1
2894,0
2895,1
2896,0
2897,1
2898,1
2899,0
2900,1
2901,1
2902,1
2903,0
2904,0
2905,0
2906,1
2907,1
2908,1
2909,1
2910,1
2911,1
2912,1
2913,1
2914,0
2915,0
2916,0
2917,0
2918,1
2919,1
2920,1
2921,0
2922,0
2923,1
2924,1
2925,0
2926,1
2927,0
2928,0
2929,1
2930,0
2931,1
2932,0
2933,0
2934,1
2935,1
2936,0
2937,0
2938,0
2939,1
2940,1
2941,1
2942,0
2943,0
2944,1
2945,1
2946,1
2947,0
2948,1
2949,1
2950,0
2951,0
2952,1
2953,1
2954,1
2955,1
2956,0
2957,1
2958,1
2959,1
2960,1
2961,1
2962,1
2963,0
2964,0
2965,0
2966,1
2967,1
2968,1
2969,0
2970,0
2971,1
2972,1
2973,1
2974,1
2975,1
2976,1
2977,0
2978,1
2979,0
2980,1
2981,1
2982,0
2983,1
2984,1
2985,0
2986,1
2987,1
2988,1
2989,1
2990,1
2991,0
2992,0
2993,1
2994,0
2995,0
2996,1
2997,0
2998,0
2999,0
